ts_iso,tMono_s,kind,accLong_ms2,accLat_ms2,accVert_ms2,lat,lng,speed_ms,gpsAcc_m
2026-05-01T19:10:01.129Z,9541.725729,imu,0.904784,0.660185,-1.123480,,,,
2026-05-01T19:10:01.139Z,9541.735749,imu,0.928928,0.692603,-1.419138,,,,
2026-05-01T19:10:01.149Z,9541.745753,imu,0.973174,0.583397,-1.929854,,,,
2026-05-01T19:10:01.159Z,9541.755402,imu,0.926969,0.361496,-2.634991,,,,
2026-05-01T19:10:01.169Z,9541.765692,imu,0.765894,0.185385,-3.433271,,,,
2026-05-01T19:10:01.179Z,9541.775267,imu,0.532344,-0.026922,-3.984136,,,,
2026-05-01T19:10:01.189Z,9541.785601,imu,0.276577,0.029479,-4.020800,,,,
2026-05-01T19:10:01.199Z,9541.795396,imu,0.052757,-0.031076,-4.057085,,,,
2026-05-01T19:10:01.209Z,9541.805464,imu,0.010731,0.198003,-3.543359,,,,
2026-05-01T19:10:01.218Z,9541.815067,imu,0.119535,0.284580,-2.657117,,,,
2026-05-01T19:10:01.229Z,9541.825525,imu,0.103621,0.377768,-1.671612,,,,
2026-05-01T19:10:01.238Z,9541.834988,imu,-0.013882,0.546371,-0.610856,,,,
2026-05-01T19:10:01.249Z,9541.845306,imu,-0.141693,0.489337,0.347979,,,,
2026-05-01T19:10:01.258Z,9541.855036,imu,-0.313477,0.300095,1.242719,,,,
2026-05-01T19:10:01.268Z,9541.865249,imu,-0.487329,0.095697,1.854513,,,,
2026-05-01T19:10:01.278Z,9541.874734,imu,-0.636865,0.058049,1.900780,,,,
2026-05-01T19:10:01.289Z,9541.885331,imu,-0.688319,0.098253,1.704152,,,,
2026-05-01T19:10:01.298Z,9541.894761,imu,-0.677404,0.263951,1.290739,,,,
2026-05-01T19:10:01.308Z,9541.904982,imu,-0.554058,0.502944,0.892021,,,,
2026-05-01T19:10:01.318Z,9541.914629,imu,-0.306011,0.679863,0.686986,,,,
2026-05-01T19:10:01.328Z,9541.924864,imu,-0.133408,0.751136,0.668190,,,,
2026-05-01T19:10:01.338Z,9541.934491,imu,0.030638,0.680813,0.645972,,,,
2026-05-01T19:10:01.348Z,9541.944818,imu,0.041383,0.533002,0.903883,,,,
2026-05-01T19:10:01.358Z,9541.954374,imu,0.047564,0.504444,1.218626,,,,
2026-05-01T19:10:01.368Z,9541.964614,imu,0.133512,0.501609,1.624295,,,,
2026-05-01T19:10:01.377Z,9541.974111,imu,0.145048,0.463287,2.079416,,,,
2026-05-01T19:10:01.387Z,9541.984076,imu,0.118570,0.405295,2.510083,,,,
2026-05-01T19:10:01.397Z,9541.994176,imu,0.100282,0.278740,2.946734,,,,
2026-05-01T19:10:01.407Z,9542.004102,imu,-0.005265,0.144261,3.326281,,,,
2026-05-01T19:10:01.417Z,9542.014067,imu,-0.242982,-0.004834,3.469469,,,,
2026-05-01T19:10:01.427Z,9542.023857,imu,-0.520868,-0.124359,3.434395,,,,
2026-05-01T19:10:01.437Z,9542.033948,imu,-0.689939,-0.210739,3.288088,,,,
2026-05-01T19:10:01.447Z,9542.044044,imu,-0.679367,-0.314219,3.014422,,,,
2026-05-01T19:10:01.457Z,9542.053771,imu,-0.612733,-0.355954,2.673232,,,,
2026-05-01T19:10:01.467Z,9542.063764,imu,-0.546369,-0.401851,2.358252,,,,
2026-05-01T19:10:01.477Z,9542.073722,imu,-0.461388,-0.416570,2.154406,,,,
2026-05-01T19:10:01.487Z,9542.083678,imu,-0.357965,-0.454566,2.127335,,,,
2026-05-01T19:10:01.497Z,9542.093700,imu,-0.306698,-0.548952,2.170727,,,,
2026-05-01T19:10:01.507Z,9542.103601,imu,-0.272689,-0.667786,2.215789,,,,
2026-05-01T19:10:01.517Z,9542.113535,imu,-0.292574,-0.774897,2.162163,,,,
2026-05-01T19:10:01.527Z,9542.123455,imu,-0.347313,-0.732863,1.957909,,,,
2026-05-01T19:10:01.537Z,9542.133420,imu,-0.404439,-0.554120,1.638793,,,,
2026-05-01T19:10:01.547Z,9542.143482,imu,-0.500154,-0.432030,1.257746,,,,
2026-05-01T19:10:01.557Z,9542.153739,imu,-0.715648,-0.458776,1.003577,,,,
2026-05-01T19:10:01.566Z,9542.163224,imu,-1.021311,-0.553507,0.791981,,,,
2026-05-01T19:10:01.576Z,9542.173199,imu,-1.229504,-0.625767,0.751322,,,,
2026-05-01T19:10:01.586Z,9542.183178,imu,-1.343038,-0.710118,0.635984,,,,
2026-05-01T19:10:01.596Z,9542.193151,imu,-1.424992,-0.836715,0.146792,,,,
2026-05-01T19:10:01.606Z,9542.203043,imu,-1.364531,-0.898466,-0.688141,,,,
2026-05-01T19:10:01.616Z,9542.213081,imu,-1.363383,-1.000019,-1.702006,,,,
2026-05-01T19:10:01.626Z,9542.222894,imu,-1.397061,-1.004825,-2.579850,,,,
2026-05-01T19:10:01.636Z,9542.232891,imu,-1.271276,-0.588049,-2.958864,,,,
2026-05-01T19:10:01.646Z,9542.242837,imu,-1.000184,0.080331,-2.741696,,,,
2026-05-01T19:10:01.656Z,9542.252873,imu,-0.613023,0.536849,-2.091168,,,,
2026-05-01T19:10:01.666Z,9542.262782,imu,-0.228730,0.756649,-1.466546,,,,
2026-05-01T19:10:01.676Z,9542.272741,imu,-0.004964,0.958896,-1.002988,,,,
2026-05-01T19:10:01.686Z,9542.282505,imu,0.021826,1.012160,-0.790672,,,,
2026-05-01T19:10:01.696Z,9542.292566,imu,-0.252623,0.564488,-0.987385,,,,
2026-05-01T19:10:01.706Z,9542.302544,imu,-0.849730,-0.187986,-1.868970,,,,
2026-05-01T19:10:01.716Z,9542.312542,imu,-1.402119,-0.745977,-3.442182,,,,
2026-05-01T19:10:01.726Z,9542.322412,imu,-1.531246,-0.864544,-4.842829,,,,
2026-05-01T19:10:01.736Z,9542.332378,imu,-1.154961,-0.553177,-5.515336,,,,
2026-05-01T19:10:01.746Z,9542.342283,imu,-0.526779,0.101069,-5.121078,,,,
2026-05-01T19:10:01.756Z,9542.352372,imu,0.199926,0.666753,-3.842945,,,,
2026-05-01T19:10:01.765Z,9542.362190,imu,0.887026,0.818678,-2.282953,,,,
2026-05-01T19:10:01.775Z,9542.372145,imu,1.382679,0.874672,-1.092259,,,,
2026-05-01T19:10:01.785Z,9542.382132,imu,1.635845,0.993206,-0.643931,,,,
2026-05-01T19:10:01.795Z,9542.392030,imu,1.625206,0.973919,-0.887190,,,,
2026-05-01T19:10:01.805Z,9542.402056,imu,1.259732,0.792287,-1.570633,,,,
2026-05-01T19:10:01.815Z,9542.412058,imu,0.637387,0.500383,-2.143520,,,,
2026-05-01T19:10:01.825Z,9542.421911,imu,0.091102,0.341532,-2.395464,,,,
2026-05-01T19:10:01.835Z,9542.431930,imu,-0.269573,0.296702,-2.274763,,,,
2026-05-01T19:10:01.845Z,9542.441860,imu,-0.481175,0.255467,-1.769511,,,,
2026-05-01T19:10:01.855Z,9542.451758,imu,-0.576853,0.237034,-0.983569,,,,
2026-05-01T19:10:01.865Z,9542.462135,imu,-0.560424,0.289482,-0.213510,,,,
2026-05-01T19:10:01.870Z,9542.467171,gps,,,,-15.745951,-47.850095,1.091506,4.288679
2026-05-01T19:10:01.875Z,9542.471907,imu,-0.485404,0.365371,0.446250,,,,
2026-05-01T19:10:01.885Z,9542.481493,imu,-0.416446,0.457984,1.093044,,,,
2026-05-01T19:10:01.895Z,9542.491513,imu,-0.393573,0.486187,1.711066,,,,
2026-05-01T19:10:01.905Z,9542.501469,imu,-0.385743,0.512360,2.280745,,,,
2026-05-01T19:10:01.915Z,9542.511441,imu,-0.369506,0.563704,2.718924,,,,
2026-05-01T19:10:01.925Z,9542.521391,imu,-0.429894,0.571613,3.111789,,,,
2026-05-01T19:10:01.935Z,9542.531382,imu,-0.479126,0.487342,3.301602,,,,
2026-05-01T19:10:01.944Z,9542.541254,imu,-0.478561,0.422928,3.265772,,,,
2026-05-01T19:10:01.954Z,9542.551218,imu,-0.504286,0.336093,3.038928,,,,
2026-05-01T19:10:01.964Z,9542.561238,imu,-0.587617,0.206956,2.852505,,,,
2026-05-01T19:10:01.974Z,9542.571202,imu,-0.716223,0.135487,2.546076,,,,
2026-05-01T19:10:01.984Z,9542.581176,imu,-0.789730,0.172209,2.095595,,,,
2026-05-01T19:10:01.994Z,9542.591044,imu,-0.782225,0.136676,1.846136,,,,
2026-05-01T19:10:02.004Z,9542.600956,imu,-0.703903,0.102156,1.771405,,,,
2026-05-01T19:10:02.014Z,9542.611018,imu,-0.551236,0.121150,1.941560,,,,
2026-05-01T19:10:02.024Z,9542.620873,imu,-0.300267,0.115898,2.301330,,,,
2026-05-01T19:10:02.034Z,9542.630831,imu,-0.000677,0.147639,2.585730,,,,
2026-05-01T19:10:02.044Z,9542.640919,imu,0.245039,0.249219,2.772789,,,,
2026-05-01T19:10:02.054Z,9542.650643,imu,0.382236,0.253742,2.907245,,,,
2026-05-01T19:10:02.064Z,9542.660722,imu,0.443284,0.104924,2.763047,,,,
2026-05-01T19:10:02.075Z,9542.671463,imu,0.408358,0.005524,2.385937,,,,
2026-05-01T19:10:02.084Z,9542.680568,imu,0.262140,0.053325,1.888147,,,,
2026-05-01T19:10:02.094Z,9542.690483,imu,0.024333,0.104785,1.305113,,,,
2026-05-01T19:10:02.104Z,9542.700585,imu,-0.271012,0.157253,0.713346,,,,
2026-05-01T19:10:02.114Z,9542.710443,imu,-0.522910,0.325503,0.219207,,,,
2026-05-01T19:10:02.124Z,9542.720379,imu,-0.735095,0.322639,-0.221836,,,,
2026-05-01T19:10:02.134Z,9542.730481,imu,-0.947031,0.087077,-0.795947,,,,
2026-05-01T19:10:02.143Z,9542.740237,imu,-1.156347,-0.046046,-1.532058,,,,
2026-05-01T19:10:02.153Z,9542.750193,imu,-1.275665,-0.253953,-2.219479,,,,
2026-05-01T19:10:02.164Z,9542.760384,imu,-1.355944,-0.555320,-2.683681,,,,
2026-05-01T19:10:02.174Z,9542.770524,imu,-1.469612,-0.777930,-2.917149,,,,
2026-05-01T19:10:02.183Z,9542.780026,imu,-1.453224,-0.914987,-2.919632,,,,
2026-05-01T19:10:02.193Z,9542.790119,imu,-1.229124,-0.755122,-2.696339,,,,
2026-05-01T19:10:02.203Z,9542.799879,imu,-1.044371,-0.501277,-2.401540,,,,
2026-05-01T19:10:02.213Z,9542.809929,imu,-0.881445,-0.009297,-1.749375,,,,
2026-05-01T19:10:02.223Z,9542.820004,imu,-0.645518,0.049646,-1.133059,,,,
2026-05-01T19:10:02.233Z,9542.829780,imu,-0.521950,-0.042276,-0.945663,,,,
2026-05-01T19:10:02.243Z,9542.839693,imu,-0.515428,0.184771,-0.917879,,,,
2026-05-01T19:10:02.253Z,9542.849859,imu,-0.552581,0.331974,-0.998453,,,,
2026-05-01T19:10:02.263Z,9542.859694,imu,-0.790602,0.092568,-1.208430,,,,
2026-05-01T19:10:02.273Z,9542.869612,imu,-1.281542,-0.161541,-1.659999,,,,
2026-05-01T19:10:02.283Z,9542.879691,imu,-1.696020,-0.232717,-2.359413,,,,
2026-05-01T19:10:02.293Z,9542.889457,imu,-2.017956,-0.361545,-3.263191,,,,
2026-05-01T19:10:02.303Z,9542.899397,imu,-2.344686,-0.464100,-4.114902,,,,
2026-05-01T19:10:02.313Z,9542.909530,imu,-2.486989,-0.389468,-4.710122,,,,
2026-05-01T19:10:02.323Z,9542.919350,imu,-2.405871,-0.113746,-4.875995,,,,
2026-05-01T19:10:02.332Z,9542.929259,imu,-2.247284,0.245781,-4.700604,,,,
2026-05-01T19:10:02.343Z,9542.939370,imu,-1.978693,0.447954,-4.103085,,,,
2026-05-01T19:10:02.352Z,9542.949249,imu,-1.765539,0.770245,-3.132647,,,,
2026-05-01T19:10:02.362Z,9542.959076,imu,-1.562421,1.173263,-2.031357,,,,
2026-05-01T19:10:02.373Z,9542.969320,imu,-1.349634,1.513989,-0.907402,,,,
2026-05-01T19:10:02.382Z,9542.979023,imu,-1.160249,1.713586,0.143838,,,,
2026-05-01T19:10:02.392Z,9542.988887,imu,-1.009581,1.842365,0.981360,,,,
2026-05-01T19:10:02.402Z,9542.999059,imu,-0.900944,1.790833,1.779109,,,,
2026-05-01T19:10:02.412Z,9543.008888,imu,-0.870202,1.680536,2.238095,,,,
2026-05-01T19:10:02.422Z,9543.018835,imu,-0.970804,1.491884,2.442228,,,,
2026-05-01T19:10:02.432Z,9543.028954,imu,-1.191183,1.239005,2.342329,,,,
2026-05-01T19:10:02.442Z,9543.038679,imu,-1.312048,1.078824,1.862403,,,,
2026-05-01T19:10:02.452Z,9543.048655,imu,-1.171318,1.038466,1.325389,,,,
2026-05-01T19:10:02.462Z,9543.058555,imu,-0.967533,0.972920,0.991571,,,,
2026-05-01T19:10:02.472Z,9543.068544,imu,-0.893541,0.792305,1.080346,,,,
2026-05-01T19:10:02.482Z,9543.078583,imu,-0.812658,0.709640,1.505384,,,,
2026-05-01T19:10:02.492Z,9543.088441,imu,-0.725381,0.703960,2.048110,,,,
2026-05-01T19:10:02.502Z,9543.098371,imu,-0.668653,0.696128,2.546422,,,,
2026-05-01T19:10:02.512Z,9543.108299,imu,-0.639384,0.608082,2.862843,,,,
2026-05-01T19:10:02.522Z,9543.118271,imu,-0.597149,0.458081,3.075728,,,,
2026-05-01T19:10:02.532Z,9543.128330,imu,-0.522981,0.392022,3.140172,,,,
2026-05-01T19:10:02.541Z,9543.138108,imu,-0.432622,0.415011,3.248181,,,,
2026-05-01T19:10:02.551Z,9543.148117,imu,-0.362285,0.345961,3.389249,,,,
2026-05-01T19:10:02.561Z,9543.158030,imu,-0.282673,0.247439,3.385392,,,,
2026-05-01T19:10:02.571Z,9543.167997,imu,-0.206033,0.224082,3.334489,,,,
2026-05-01T19:10:02.581Z,9543.177977,imu,-0.007091,0.268263,3.145735,,,,
2026-05-01T19:10:02.591Z,9543.187935,imu,0.251079,0.281788,2.938221,,,,
2026-05-01T19:10:02.601Z,9543.197841,imu,0.443819,0.258963,2.781606,,,,
2026-05-01T19:10:02.611Z,9543.207771,imu,0.563716,0.159273,2.615830,,,,
2026-05-01T19:10:02.621Z,9543.217735,imu,0.629673,-0.036001,2.281094,,,,
2026-05-01T19:10:02.631Z,9543.227716,imu,0.544429,-0.151797,2.021270,,,,
2026-05-01T19:10:02.641Z,9543.237695,imu,0.337484,-0.268411,1.809558,,,,
2026-05-01T19:10:02.651Z,9543.247649,imu,-0.053576,-0.425747,1.508315,,,,
2026-05-01T19:10:02.661Z,9543.257583,imu,-0.685897,-0.613267,1.200650,,,,
2026-05-01T19:10:02.671Z,9543.267531,imu,-1.413229,-0.799975,0.695956,,,,
2026-05-01T19:10:02.681Z,9543.277629,imu,-2.000407,-0.812253,0.070581,,,,
2026-05-01T19:10:02.691Z,9543.287339,imu,-2.257403,-0.647096,-0.513663,,,,
2026-05-01T19:10:02.701Z,9543.297364,imu,-2.195730,-0.558534,-0.945396,,,,
2026-05-01T19:10:02.711Z,9543.307295,imu,-1.857893,-0.578323,-1.230799,,,,
2026-05-01T19:10:02.721Z,9543.317282,imu,-1.506336,-0.639889,-1.470426,,,,
2026-05-01T19:10:02.730Z,9543.327104,imu,-1.115332,-0.607854,-1.603828,,,,
2026-05-01T19:10:02.741Z,9543.337374,imu,-0.732305,-0.563601,-1.762578,,,,
2026-05-01T19:10:02.750Z,9543.347073,imu,-0.509776,-0.649823,-1.910176,,,,
2026-05-01T19:10:02.760Z,9543.357016,imu,-0.401522,-0.780841,-2.003496,,,,
2026-05-01T19:10:02.770Z,9543.366993,imu,-0.268504,-0.612391,-2.006308,,,,
2026-05-01T19:10:02.780Z,9543.376998,imu,-0.123252,0.048505,-1.676547,,,,
2026-05-01T19:10:02.790Z,9543.387134,imu,0.049195,0.835087,-1.086419,,,,
2026-05-01T19:10:02.800Z,9543.396803,imu,0.281488,1.142427,-0.545672,,,,
2026-05-01T19:10:02.810Z,9543.406639,imu,0.297144,0.957423,-0.254321,,,,
2026-05-01T19:10:02.820Z,9543.416733,imu,-0.033539,0.657487,-0.174375,,,,
2026-05-01T19:10:02.830Z,9543.427074,imu,-0.407209,0.387615,-0.356008,,,,
2026-05-01T19:10:02.840Z,9543.437091,imu,-0.697198,0.093749,-0.807591,,,,
2026-05-01T19:10:02.850Z,9543.446687,imu,-0.966862,-0.242241,-1.461567,,,,
2026-05-01T19:10:02.860Z,9543.456547,imu,-1.305232,-0.522895,-2.308102,,,,
2026-05-01T19:10:02.872Z,9543.468903,imu,-1.564717,-0.651364,-3.348266,,,,
2026-05-01T19:10:02.875Z,9543.472179,gps,,,,-15.745933,-47.850098,0.847811,3.931475
2026-05-01T19:10:02.879Z,9543.476262,imu,-1.548038,-0.590174,-4.363302,,,,
2026-05-01T19:10:02.889Z,9543.486233,imu,-1.195383,-0.272001,-5.124768,,,,
2026-05-01T19:10:02.899Z,9543.496224,imu,-0.722344,0.119141,-5.571130,,,,
2026-05-01T19:10:02.909Z,9543.506072,imu,-0.305918,0.385428,-5.605622,,,,
2026-05-01T19:10:02.919Z,9543.516195,imu,0.176078,0.596463,-5.236890,,,,
2026-05-01T19:10:02.929Z,9543.525972,imu,0.652345,0.787930,-4.612978,,,,
2026-05-01T19:10:02.939Z,9543.536113,imu,0.970326,0.971881,-3.926278,,,,
2026-05-01T19:10:02.949Z,9543.545933,imu,1.138728,1.086482,-3.322752,,,,
2026-05-01T19:10:02.959Z,9543.555958,imu,1.136243,1.154257,-2.721816,,,,
2026-05-01T19:10:02.969Z,9543.565812,imu,1.022609,1.250921,-2.246873,,,,
2026-05-01T19:10:02.979Z,9543.575849,imu,0.893017,1.374582,-1.776310,,,,
2026-05-01T19:10:02.989Z,9543.585820,imu,0.785357,1.455846,-1.287958,,,,
2026-05-01T19:10:02.999Z,9543.595787,imu,0.700642,1.479033,-0.698779,,,,
2026-05-01T19:10:03.009Z,9543.605780,imu,0.663489,1.399625,0.046773,,,,
2026-05-01T19:10:03.019Z,9543.615578,imu,0.546796,1.286280,0.771557,,,,
2026-05-01T19:10:03.029Z,9543.625691,imu,0.356478,1.199835,1.421536,,,,
2026-05-01T19:10:03.039Z,9543.635580,imu,0.233255,1.107228,2.096927,,,,
2026-05-01T19:10:03.049Z,9543.645668,imu,0.127025,0.891986,2.750638,,,,
2026-05-01T19:10:03.059Z,9543.655366,imu,0.041355,0.723206,3.201132,,,,
2026-05-01T19:10:03.069Z,9543.665663,imu,0.002935,0.583194,3.619249,,,,
2026-05-01T19:10:03.079Z,9543.675268,imu,-0.047699,0.448135,3.851291,,,,
2026-05-01T19:10:03.089Z,9543.685691,imu,-0.126644,0.224935,3.908151,,,,
2026-05-01T19:10:03.099Z,9543.695281,imu,-0.184672,0.074517,3.741995,,,,
2026-05-01T19:10:03.109Z,9543.706165,imu,-0.264163,-0.035602,3.481888,,,,
2026-05-01T19:10:03.118Z,9543.715118,imu,-0.360078,-0.145011,3.175602,,,,
2026-05-01T19:10:03.129Z,9543.725407,imu,-0.445711,-0.255853,2.908122,,,,
2026-05-01T19:10:03.138Z,9543.735005,imu,-0.525776,-0.328470,2.745250,,,,
2026-05-01T19:10:03.149Z,9543.745426,imu,-0.576451,-0.323954,2.709248,,,,
2026-05-01T19:10:03.158Z,9543.754914,imu,-0.647414,-0.242831,2.694715,,,,
2026-05-01T19:10:03.168Z,9543.765256,imu,-0.648622,-0.117682,2.640446,,,,
2026-05-01T19:10:03.178Z,9543.774802,imu,-0.673068,0.002586,2.502410,,,,
2026-05-01T19:10:03.188Z,9543.785243,imu,-0.745304,0.089927,2.238961,,,,
2026-05-01T19:10:03.198Z,9543.794722,imu,-0.868530,0.172900,1.865076,,,,
2026-05-01T19:10:03.208Z,9543.805064,imu,-0.913373,0.284333,1.389815,,,,
2026-05-01T19:10:03.218Z,9543.814634,imu,-0.824777,0.349829,0.827050,,,,
2026-05-01T19:10:03.228Z,9543.824945,imu,-0.676362,0.372674,0.256530,,,,
2026-05-01T19:10:03.238Z,9543.834516,imu,-0.537434,0.396322,-0.239328,,,,
2026-05-01T19:10:03.249Z,9543.845303,imu,-0.459973,0.535598,-0.602812,,,,
2026-05-01T19:10:03.258Z,9543.854532,imu,-0.357882,0.640195,-0.802065,,,,
2026-05-01T19:10:03.268Z,9543.864710,imu,-0.167702,0.799931,-0.881500,,,,
2026-05-01T19:10:03.278Z,9543.874452,imu,-0.105373,1.087898,-0.834448,,,,
2026-05-01T19:10:03.288Z,9543.884596,imu,-0.192277,1.233491,-0.786899,,,,
2026-05-01T19:10:03.297Z,9543.894244,imu,-0.325443,1.134120,-0.814625,,,,
2026-05-01T19:10:03.308Z,9543.904685,imu,-0.497939,0.962315,-0.911476,,,,
2026-05-01T19:10:03.317Z,9543.914083,imu,-0.694296,0.788534,-1.172775,,,,
2026-05-01T19:10:03.327Z,9543.924097,imu,-0.997880,0.547996,-1.498476,,,,
2026-05-01T19:10:03.337Z,9543.934218,imu,-1.369844,0.310631,-1.780654,,,,
2026-05-01T19:10:03.347Z,9543.944025,imu,-1.655518,0.272927,-1.994707,,,,
2026-05-01T19:10:03.357Z,9543.953906,imu,-1.762905,0.493336,-2.028883,,,,
2026-05-01T19:10:03.367Z,9543.964055,imu,-1.681274,0.725284,-1.790737,,,,
2026-05-01T19:10:03.377Z,9543.973804,imu,-1.512530,0.754133,-1.325833,,,,
2026-05-01T19:10:03.387Z,9543.983785,imu,-1.347069,0.758161,-0.934874,,,,
2026-05-01T19:10:03.397Z,9543.993976,imu,-1.321299,0.747077,-0.716987,,,,
2026-05-01T19:10:03.407Z,9544.004079,imu,-1.494781,0.408178,-0.892411,,,,
2026-05-01T19:10:03.417Z,9544.013479,imu,-1.857541,-0.212409,-1.722985,,,,
2026-05-01T19:10:03.427Z,9544.023743,imu,-2.232106,-0.654800,-3.277112,,,,
2026-05-01T19:10:03.437Z,9544.033461,imu,-2.610561,-0.880694,-4.901513,,,,
2026-05-01T19:10:03.447Z,9544.043566,imu,-2.879021,-1.008607,-6.387161,,,,
2026-05-01T19:10:03.457Z,9544.054121,imu,-2.938651,-1.134337,-7.067966,,,,
2026-05-01T19:10:03.467Z,9544.063348,imu,-2.936446,-0.988481,-6.871388,,,,
2026-05-01T19:10:03.477Z,9544.073289,imu,-2.517813,-0.573254,-5.887293,,,,
2026-05-01T19:10:03.487Z,9544.083386,imu,-1.623386,-0.110314,-4.275498,,,,
2026-05-01T19:10:03.497Z,9544.093289,imu,-0.795623,0.442141,-2.410864,,,,
2026-05-01T19:10:03.506Z,9544.103141,imu,-0.106282,0.815066,-0.675602,,,,
2026-05-01T19:10:03.516Z,9544.113211,imu,0.432764,0.921777,0.905944,,,,
2026-05-01T19:10:03.526Z,9544.123024,imu,0.683312,0.968102,2.016268,,,,
2026-05-01T19:10:03.536Z,9544.132927,imu,0.701701,0.933955,2.650894,,,,
2026-05-01T19:10:03.546Z,9544.143131,imu,0.587843,0.828886,2.808272,,,,
2026-05-01T19:10:03.556Z,9544.152916,imu,0.293345,0.580369,2.571692,,,,
2026-05-01T19:10:03.566Z,9544.162823,imu,-0.169814,0.249326,2.172321,,,,
2026-05-01T19:10:03.576Z,9544.172912,imu,-0.661702,-0.066783,1.683652,,,,
2026-05-01T19:10:03.586Z,9544.182695,imu,-1.039478,-0.313161,1.344440,,,,
2026-05-01T19:10:03.596Z,9544.192644,imu,-1.292570,-0.525553,1.379821,,,,
2026-05-01T19:10:03.606Z,9544.202820,imu,-1.404030,-0.637200,1.709711,,,,
2026-05-01T19:10:03.616Z,9544.212562,imu,-1.298261,-0.662953,2.236596,,,,
2026-05-01T19:10:03.626Z,9544.222511,imu,-1.119193,-0.588608,2.862715,,,,
2026-05-01T19:10:03.636Z,9544.232608,imu,-0.932253,-0.463735,3.461499,,,,
2026-05-01T19:10:03.646Z,9544.242371,imu,-0.790052,-0.303710,3.977836,,,,
2026-05-01T19:10:03.656Z,9544.252399,imu,-0.747439,-0.208366,4.307116,,,,
2026-05-01T19:10:03.666Z,9544.262408,imu,-0.812263,-0.228762,4.400616,,,,
2026-05-01T19:10:03.675Z,9544.272241,imu,-0.934232,-0.191563,4.348962,,,,
2026-05-01T19:10:03.685Z,9544.282207,imu,-1.012287,-0.152397,4.191190,,,,
2026-05-01T19:10:03.695Z,9544.292247,imu,-0.974764,-0.217132,3.919161,,,,
2026-05-01T19:10:03.705Z,9544.302157,imu,-0.796896,-0.199137,3.558650,,,,
2026-05-01T19:10:03.715Z,9544.312014,imu,-0.554568,-0.121677,3.270941,,,,
2026-05-01T19:10:03.725Z,9544.322149,imu,-0.415787,-0.088723,3.143561,,,,
2026-05-01T19:10:03.735Z,9544.331941,imu,-0.279981,-0.078821,3.087035,,,,
2026-05-01T19:10:03.745Z,9544.341850,imu,-0.251977,-0.067127,2.933463,,,,
2026-05-01T19:10:03.755Z,9544.352062,imu,-0.337853,-0.059284,2.654961,,,,
2026-05-01T19:10:03.765Z,9544.361848,imu,-0.445708,-0.026893,2.390972,,,,
2026-05-01T19:10:03.775Z,9544.371707,imu,-0.580036,-0.039556,2.041646,,,,
2026-05-01T19:10:03.785Z,9544.381843,imu,-0.686206,-0.089267,1.722897,,,,
2026-05-01T19:10:03.795Z,9544.391602,imu,-0.702506,-0.231249,1.404023,,,,
2026-05-01T19:10:03.805Z,9544.401592,imu,-0.708822,-0.419406,1.169247,,,,
2026-05-01T19:10:03.815Z,9544.411619,imu,-0.745814,-0.604961,1.032686,,,,
2026-05-01T19:10:03.825Z,9544.421518,imu,-0.801388,-0.761369,0.850410,,,,
2026-05-01T19:10:03.835Z,9544.431635,imu,-0.903828,-0.830654,0.500277,,,,
2026-05-01T19:10:03.845Z,9544.441363,imu,-1.031397,-0.820264,0.194066,,,,
2026-05-01T19:10:03.855Z,9544.451316,imu,-1.131719,-0.896591,-0.076402,,,,
2026-05-01T19:10:03.865Z,9544.461414,imu,-1.137570,-0.975189,-0.387377,,,,
2026-05-01T19:10:03.874Z,9544.471155,imu,-0.897141,-0.982782,-0.847756,,,,
2026-05-01T19:10:03.884Z,9544.481161,imu,-0.409531,-0.906017,-1.403591,,,,
2026-05-01T19:10:03.894Z,9544.491085,imu,0.093372,-0.789458,-1.826700,,,,
2026-05-01T19:10:03.904Z,9544.501220,imu,0.609433,-0.640471,-2.097084,,,,
2026-05-01T19:10:03.914Z,9544.510944,imu,1.037299,-0.401662,-2.335837,,,,
2026-05-01T19:10:03.924Z,9544.520981,imu,1.138082,-0.278658,-2.304573,,,,
2026-05-01T19:10:03.934Z,9544.530857,imu,0.779538,-0.425375,-2.013713,,,,
2026-05-01T19:10:03.944Z,9544.540855,imu,0.045895,-0.631093,-1.753168,,,,
2026-05-01T19:10:03.954Z,9544.550784,imu,-0.632333,-0.693356,-1.827685,,,,
2026-05-01T19:10:03.964Z,9544.560691,imu,-1.167231,-0.677006,-1.995163,,,,
2026-05-01T19:10:03.974Z,9544.570585,imu,-1.627466,-0.671121,-2.127868,,,,
2026-05-01T19:10:03.984Z,9544.580636,imu,-1.884934,-0.747120,-2.309580,,,,
2026-05-01T19:10:03.994Z,9544.590577,imu,-1.709078,-0.756962,-2.662009,,,,
2026-05-01T19:10:04.004Z,9544.600457,imu,-1.178833,-0.416819,-3.110726,,,,
2026-05-01T19:10:04.014Z,9544.610598,imu,-0.583446,-0.005508,-3.406865,,,,
2026-05-01T19:10:04.024Z,9544.620797,imu,0.110224,0.163199,-3.424003,,,,
2026-05-01T19:10:04.034Z,9544.630433,imu,0.744497,0.420229,-3.231552,,,,
2026-05-01T19:10:04.044Z,9544.640447,imu,1.128109,0.770870,-2.872798,,,,
2026-05-01T19:10:04.053Z,9544.650250,imu,1.287439,0.984593,-2.419200,,,,
2026-05-01T19:10:04.064Z,9544.660615,imu,1.153952,1.004503,-1.922380,,,,
